

Trajectories
100
,,LeftHand:Index1,,,LeftHand:Index2,,,LeftHand:Index3,,,LeftHand:Thumb1,,,LeftHand:Thumb2,,,LeftHand:Thumb3,,,LeftHand:Wrist1,,,LeftHand:Wrist2,,,LeftHand:Wrist3,,,LeftHand:Wrist4,,,Realsense:Camera1,,,Realsense:Camera2,,,Realsense:Camera3,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1427,0,1167.628540,772.720947,746.623535,1193.568726,763.609680,745.316711,1214.708618,755.696350,747.729309,1089.212402,756.273621,744.246155,1112.568359,736.255493,744.631592,1136.908325,717.325195,746.709351,1123.522461,798.877197,744.025146,1118.796631,827.751465,745.050964,1073.949951,810.464966,745.704529,1005.416138,802.169067,745.190613,1524.880615,832.513977,1709.879150,1507.047241,781.393738,1724.258911,1521.376587,727.517273,1710.598755
1428,0,1167.635132,772.733887,746.642639,1193.564575,763.603760,745.322693,1214.719116,755.681763,747.740173,1089.209839,756.249939,744.236816,1112.568359,736.230957,744.623535,1136.909424,717.299683,746.703491,1123.523193,798.878357,744.035889,1118.799438,827.749084,745.064209,1073.949829,810.439392,745.695740,1005.425476,802.157654,745.182617,1524.892090,832.509949,1709.884155,1507.047729,781.390320,1724.260498,1521.368896,727.516418,1710.595459
1429,0,1167.622681,772.696228,746.636414,1193.564819,763.594299,745.338501,1214.702271,755.662476,747.743652,1089.203857,756.238342,744.252197,1112.560913,736.224915,744.632935,1136.894531,717.293701,746.719299,1123.514771,798.859924,744.037048,1118.794312,827.728638,745.067566,1073.947510,810.450195,745.718933,1005.417847,802.158386,745.208496,1524.885864,832.511475,1709.886353,1507.047241,781.391296,1724.263550,1521.367554,727.538757,1710.613403
1430,0,1167.618164,772.721619,746.648193,1193.553711,763.598083,745.338928,1214.695557,755.669067,747.740356,1089.191772,756.260498,744.259277,1112.558716,736.235962,744.642273,1136.889648,717.298462,746.713501,1123.510620,798.868530,744.016846,1118.785156,827.728210,745.048157,1073.934448,810.453735,745.731140,1005.405762,802.156128,745.195190,1524.882568,832.505127,1709.877075,1507.038330,781.380310,1724.249268,1521.380005,727.522034,1710.609131
1431,0,1167.625122,772.724854,746.642944,1193.569458,763.600281,745.326599,1214.705811,755.684265,747.741089,1089.206421,756.265320,744.251709,1112.564819,736.216675,744.620300,1136.902588,717.300476,746.707336,1123.523804,798.884277,744.039307,1118.790894,827.742188,745.061523,1073.948120,810.449158,745.707336,1005.418640,802.149658,745.170898,1524.883911,832.516541,1709.879028,1507.049316,781.397278,1724.249390,1521.383911,727.509644,1710.594849
1432,0,1167.622437,772.704956,746.635132,1193.559692,763.590881,745.336304,1214.701172,755.659119,747.725037,1089.202637,756.257812,744.263916,1112.559692,736.200745,744.620178,1136.897583,717.291809,746.705505,1123.512207,798.864197,744.034790,1118.787964,827.737183,745.077454,1073.946045,810.433411,745.702026,1005.417969,802.141907,745.175110,1524.884888,832.529236,1709.885620,1507.042847,781.379333,1724.250000,1521.384277,727.499817,1710.604858
1433,0,1167.614868,772.708862,746.658020,1193.560425,763.589539,745.339478,1214.697754,755.657410,747.743835,1089.196533,756.240417,744.262024,1112.563110,736.221008,744.650696,1136.886597,717.283264,746.709717,1123.524902,798.852905,744.031189,1118.784668,827.724731,745.069824,1073.942749,810.446167,745.733215,1005.409119,802.134521,745.189514,1524.883301,832.525085,1709.889160,1507.052124,781.395447,1724.265991,1521.380127,727.532593,1710.604614
1434,0,1167.616211,772.720581,746.670105,1193.550903,763.595459,745.341614,1214.689941,755.653625,747.729431,1089.190674,756.245789,744.261230,1112.547607,736.213379,744.635803,1136.887329,717.300598,746.707153,1123.515869,798.854248,744.021057,1118.775146,827.713867,745.033691,1073.933472,810.444702,745.715759,1005.406250,802.142944,745.179749,1524.885254,832.515625,1709.881226,1507.044312,781.388794,1724.248047,1521.381104,727.526550,1710.594849
1435,0,1167.616577,772.717834,746.640625,1193.560303,763.587769,745.325073,1214.696655,755.665955,747.731567,1089.199707,756.258240,744.263245,1112.552612,736.223816,744.637817,1136.895020,717.293213,746.705200,1123.543213,798.854858,744.016296,1118.793823,827.729614,745.056458,1073.950684,810.437073,745.712463,1005.413269,802.143494,745.184326,1524.874756,832.519897,1709.884155,1507.048950,781.390076,1724.253174,1521.367188,727.526367,1710.597290
1436,0,1167.620728,772.708069,746.656677,1193.564331,763.580688,745.332886,1214.699463,755.657898,747.737549,1089.194458,756.244202,744.266174,1112.554565,736.196411,744.624084,1136.897705,717.286194,746.704224,1123.529907,798.872375,744.039185,1118.790894,827.738220,745.080566,1073.940430,810.442688,745.704407,1005.407715,802.139038,745.187317,1524.888184,832.516174,1709.884521,1507.045288,781.394592,1724.261475,1521.386475,727.517212,1710.613525
1437,0,1167.603516,772.700439,746.645813,1193.548950,763.592957,745.338867,1214.694580,755.665100,747.748840,1089.190430,756.248108,744.265442,1112.542236,736.207336,744.631653,1136.892456,717.285583,746.711792,1123.501343,798.872498,744.043518,1118.782837,827.729248,745.065918,1073.938232,810.440186,745.713867,1005.412231,802.152161,745.201538,1524.880859,832.515198,1709.887207,1507.043335,781.379211,1724.253784,1521.378662,727.509644,1710.609985
1438,0,1167.607666,772.711548,746.640076,1193.553589,763.596191,745.336243,1214.694580,755.669250,747.734009,1089.188477,756.268799,744.279236,1112.546265,736.226257,744.638794,1136.887695,717.306763,746.710144,1123.500488,798.864380,744.025391,1118.780273,827.733521,745.054810,1073.935181,810.446838,745.713562,1005.398254,802.151855,745.189453,1524.883667,832.524170,1709.876465,1507.049683,781.397461,1724.260376,1521.359863,727.512329,1710.600342
1439,0,1167.620605,772.713074,746.629150,1193.551147,763.612732,745.340515,1214.702759,755.676697,747.726135,1089.199463,756.262146,744.247437,1112.565674,736.235596,744.629639,1136.900513,717.303040,746.702087,1123.507935,798.877930,744.023499,1118.789062,827.749634,745.066833,1073.937378,810.452026,745.708008,1005.402710,802.172302,745.189453,1524.879395,832.514709,1709.873413,1507.051270,781.396240,1724.255615,1521.386841,727.510132,1710.604248
1440,0,1167.622925,772.728455,746.660156,1193.558350,763.604797,745.337463,1214.708740,755.676880,747.735352,1089.204834,756.255188,744.256104,1112.564209,736.224609,744.628967,1136.899292,717.298584,746.711243,1123.506836,798.887512,744.040222,1118.793213,827.748413,745.070251,1073.941040,810.454041,745.706482,1005.403992,802.155457,745.196655,1524.885254,832.518677,1709.882812,1507.052490,781.393005,1724.265991,1521.375000,727.519470,1710.598145
1441,0,1167.612427,772.709473,746.651978,1193.554810,763.592224,745.328247,1214.695190,755.665955,747.735962,1089.205444,756.249634,744.260254,1112.555298,736.219238,744.639771,1136.895508,717.294189,746.709717,1123.509644,798.867920,744.039429,1118.785400,827.743347,745.063354,1073.936768,810.440430,745.713379,1005.409363,802.155579,745.189270,1524.883789,832.512085,1709.879761,1507.047607,781.391113,1724.265747,1521.379883,727.511902,1710.596436
1442,0,1167.606079,772.718933,746.643921,1193.549927,763.594849,745.323975,1214.689087,755.679443,747.741943,1089.193848,756.259216,744.270264,1112.545410,736.218933,744.630310,1136.883789,717.312683,746.710999,1123.495728,798.865356,744.014648,1118.780151,827.746338,745.062866,1073.928833,810.455688,745.717651,1005.403748,802.166016,745.199463,1524.878296,832.509094,1709.872925,1507.043457,781.387512,1724.261475,1521.386719,727.537964,1710.598389
1443,0,1167.618652,772.737000,746.642334,1193.551880,763.616211,745.333191,1214.689453,755.686157,747.738770,1089.196167,756.263794,744.245544,1112.550781,736.250671,744.639465,1136.884766,717.318970,746.710144,1123.506226,798.889648,744.026123,1118.782593,827.753662,745.057373,1073.933838,810.463440,745.718811,1005.403870,802.165833,745.184448,1524.882080,832.516479,1709.878296,1507.050781,781.382568,1724.248047,1521.378784,727.526001,1710.633179
1444,0,1167.618530,772.723083,746.627075,1193.553833,763.595581,745.338562,1214.694336,755.674011,747.739624,1089.209961,756.266296,744.261353,1112.556763,736.230530,744.640320,1136.892700,717.301636,746.703430,1123.517578,798.890869,744.041626,1118.787964,827.747314,745.064941,1073.944336,810.461487,745.717712,1005.406494,802.167480,745.189697,1524.885742,832.509216,1709.877563,1507.055054,781.389709,1724.244751,1521.384277,727.543030,1710.605103
1445,0,1167.602539,772.708496,746.636475,1193.550781,763.592041,745.332581,1214.690308,755.666138,747.723267,1089.190186,756.250183,744.264648,1112.542969,736.223389,744.632141,1136.887573,717.291748,746.699280,1123.505371,798.873047,744.043091,1118.786011,827.734619,745.062439,1073.935303,810.441650,745.698914,1005.403381,802.158325,745.189026,1524.886353,832.510010,1709.881104,1507.050293,781.387634,1724.256104,1521.394165,727.519043,1710.602539
1446,0,1167.600220,772.700684,746.607300,1193.540039,763.597534,745.320068,1214.683960,755.673950,747.739441,1089.193237,756.267761,744.257568,1112.537476,736.215027,744.619690,1136.882324,717.301819,746.709229,1123.491089,798.875854,744.030396,1118.770264,827.725464,745.046326,1073.932617,810.454346,745.717102,1005.400635,802.154968,745.178894,1524.885742,832.523682,1709.880005,1507.047974,781.387085,1724.255493,1521.379639,727.529114,1710.612061
1447,0,1167.615967,772.714417,746.641235,1193.553467,763.611572,745.354492,1214.690430,755.691406,747.753113,1089.191406,756.270874,744.266052,1112.553711,736.237976,744.635010,1136.890625,717.317383,746.717163,1123.504272,798.875977,744.035583,1118.779907,827.744629,745.056763,1073.927979,810.453064,745.712463,1005.402893,802.175476,745.196899,1524.885132,832.517700,1709.877686,1507.054565,781.390137,1724.249512,1521.383667,727.521545,1710.618774
1448,0,1167.595581,772.712402,746.626221,1193.541870,763.605774,745.334961,1214.693237,755.671509,747.739624,1089.193848,756.257629,744.252563,1112.537476,736.206421,744.629456,1136.892578,717.297119,746.703674,1123.502930,798.878601,744.037598,1118.777588,827.740479,745.067871,1073.929443,810.454041,745.709412,1005.400208,802.149353,745.180237,1524.883423,832.516968,1709.882935,1507.052124,781.383545,1724.253662,1521.375610,727.516418,1710.595703
1449,0,1167.604370,772.700928,746.645752,1193.547119,763.584473,745.330811,1214.692871,755.664551,747.745117,1089.176758,756.233276,744.252747,1112.541138,736.201538,744.617554,1136.878296,717.297424,746.716980,1123.494629,798.857361,744.021484,1118.778931,827.734436,745.078369,1073.930542,810.433655,745.708130,1005.391602,802.136230,745.179871,1524.888062,832.514832,1709.889282,1507.048462,781.385559,1724.254883,1521.389893,727.513123,1710.587036
1450,0,1167.587646,772.697144,746.652222,1193.535889,763.589172,745.346130,1214.679077,755.658936,747.742188,1089.170288,756.256897,744.267395,1112.533813,736.213074,744.630005,1136.870605,717.291077,746.716003,1123.482788,798.864746,744.043213,1118.763794,827.719666,745.058350,1073.914429,810.443054,745.718323,1005.391235,802.145630,745.187378,1524.885620,832.518433,1709.874390,1507.050049,781.394714,1724.268066,1521.354858,727.520508,1710.609863
1451,0,1167.599976,772.706055,746.641602,1193.541016,763.601685,745.343933,1214.685059,755.685547,747.761475,1089.190674,756.265747,744.276978,1112.536499,736.235291,744.647461,1136.880249,717.313416,746.724548,1123.498169,798.884705,744.055237,1118.775635,827.736084,745.069214,1073.921021,810.446777,745.721863,1005.398254,802.165649,745.210876,1524.881714,832.524780,1709.884766,1507.052124,781.382141,1724.249023,1521.375244,727.501038,1710.601929
1452,0,1167.593018,772.703125,746.644653,1193.542358,763.586670,745.345581,1214.678589,755.659729,747.741455,1089.182617,756.222717,744.231384,1112.539551,736.211975,744.631592,1136.879395,717.285339,746.705872,1123.512451,798.863464,744.031311,1118.779541,827.739746,745.079773,1073.928955,810.431030,745.707703,1005.394348,802.151367,745.191711,1524.883301,832.504150,1709.876465,1507.047607,781.397034,1724.264038,1521.381592,727.512207,1710.593628
1453,0,1167.595215,772.689880,746.627075,1193.532959,763.570801,745.326843,1214.674438,755.643555,747.740662,1089.186401,756.241760,744.261902,1112.534302,736.207458,744.631409,1136.869751,717.272522,746.702026,1123.498169,798.851440,744.042480,1118.774414,827.720581,745.068970,1073.923096,810.423035,745.702271,1005.388367,802.121216,745.169556,1524.887329,832.511414,1709.877075,1507.057495,781.386536,1724.260010,1521.380615,727.520203,1710.595459
1454,0,1167.590576,772.698914,746.633850,1193.540405,763.581848,745.343445,1214.676270,755.662354,747.750854,1089.183105,756.256836,744.272949,1112.526855,736.203674,744.637207,1136.873657,717.289307,746.721436,1123.491577,798.856018,744.040833,1118.762817,827.729492,745.069580,1073.926514,810.443420,745.718323,1005.384827,802.148254,745.194275,1524.887573,832.519409,1709.879639,1507.047852,781.382507,1724.252075,1521.393921,727.513062,1710.615479
1455,0,1167.590820,772.720398,746.662476,1193.541870,763.599426,745.368103,1214.678467,755.685974,747.762817,1089.177490,756.255676,744.263245,1112.543823,736.232849,744.643433,1136.881104,717.303345,746.722778,1123.488037,798.868652,744.034302,1118.770752,827.733398,745.056702,1073.922729,810.450439,745.726440,1005.397095,802.165344,745.205017,1524.883789,832.524048,1709.878784,1507.049683,781.400513,1724.263794,1521.394165,727.504456,1710.599487
1456,0,1167.605103,772.703308,746.632568,1193.540894,763.583557,745.341187,1214.684692,755.655090,747.737366,1089.182129,756.249023,744.252563,1112.539307,736.208679,744.626587,1136.877075,717.292114,746.703125,1123.495972,798.859192,744.040039,1118.770874,827.727173,745.058411,1073.921509,810.442322,745.709961,1005.394470,802.154297,745.184998,1524.883667,832.504028,1709.876587,1507.051392,781.380737,1724.253906,1521.391602,727.503906,1710.595703
1457,0,1167.600708,772.705627,746.641785,1193.538452,763.583984,745.342102,1214.672729,755.649902,747.745789,1089.179077,756.243408,744.253113,1112.531738,736.199768,744.626892,1136.872681,717.286865,746.709290,1123.489014,798.864258,744.055664,1118.772461,827.726074,745.076721,1073.921387,810.419983,745.702515,1005.391113,802.139038,745.171021,1524.889526,832.508850,1709.883545,1507.048462,781.390015,1724.248169,1521.395630,727.479431,1710.590454
1458,0,1167.581055,772.703186,746.639221,1193.544312,763.605591,745.360291,1214.677856,755.666321,747.748962,1089.178345,756.256531,744.276978,1112.537354,736.224731,744.646729,1136.875122,717.293945,746.723145,1123.501953,798.860107,744.039734,1118.772095,827.728760,745.064087,1073.924683,810.449768,745.729736,1005.393860,802.159546,745.203735,1524.888550,832.516357,1709.880127,1507.051636,781.384644,1724.265381,1521.385742,727.515808,1710.617554
1459,0,1167.604736,772.725891,746.652649,1193.543823,763.610046,745.351318,1214.683594,755.681885,747.747009,1089.180664,756.274719,744.276917,1112.541870,736.237732,744.650146,1136.882568,717.317871,746.721191,1123.497559,798.865356,744.027893,1118.772339,827.741028,745.066040,1073.927246,810.457153,745.713684,1005.393372,802.156067,745.187683,1524.886719,832.516907,1709.875854,1507.056274,781.391296,1724.247681,1521.396362,727.523438,1710.598755
1460,0,1167.604126,772.721680,746.639648,1193.540039,763.597656,745.328735,1214.694946,755.669189,747.734863,1089.193359,756.252319,744.233154,1112.541138,736.231812,744.634766,1136.888672,717.298706,746.702576,1123.500610,798.877808,744.030457,1118.779175,827.747314,745.069214,1073.930664,810.449402,745.703247,1005.396118,802.148926,745.176758,1524.887939,832.516785,1709.884399,1507.060059,781.385071,1724.251587,1521.390503,727.539795,1710.604370
1461,0,1167.606567,772.704224,746.629150,1193.545410,763.593445,745.328125,1214.684937,755.674988,747.739258,1089.190674,756.251770,744.247559,1112.544434,736.210083,744.629517,1136.883789,717.291443,746.709839,1123.498657,798.883423,744.036011,1118.784302,827.743103,745.067078,1073.935059,810.446594,745.720215,1005.399109,802.138550,745.176270,1524.886841,832.515198,1709.875732,1507.052612,781.384949,1724.252930,1521.394409,727.513733,1710.581665
1462,0,1167.601685,772.721069,746.656799,1193.539917,763.606384,745.355164,1214.678467,755.682434,747.745728,1089.174194,756.261475,744.264771,1112.545776,736.234680,744.644470,1136.881348,717.296082,746.715820,1123.497314,798.876587,744.034790,1118.770508,827.734619,745.059387,1073.926392,810.451782,745.711060,1005.400513,802.158508,745.193359,1524.885986,832.513123,1709.876465,1507.052490,781.391357,1724.262695,1521.371460,727.519043,1710.608521
1463,0,1167.599731,772.715515,746.634888,1193.557373,763.609375,745.340149,1214.689697,755.685791,747.740479,1089.191406,756.261841,744.256226,1112.535400,736.230530,744.621948,1136.878906,717.315308,746.713989,1123.499756,798.885986,744.033569,1118.776001,827.750488,745.056702,1073.925415,810.462891,745.718262,1005.396362,802.182068,745.199036,1524.891968,832.518982,1709.879761,1507.057495,781.390991,1724.247681,1521.386597,727.530151,1710.605835
1464,0,1167.612671,772.729614,746.640991,1193.548218,763.608704,745.324280,1214.691895,755.680603,747.730103,1089.196045,756.256165,744.246277,1112.541260,736.234863,744.624756,1136.882080,717.297485,746.690125,1123.499512,798.885376,744.028076,1118.783569,827.755188,745.064575,1073.933472,810.455444,745.703308,1005.401733,802.151245,745.175659,1524.887573,832.511658,1709.878052,1507.050293,781.400391,1724.260620,1521.403076,727.511963,1710.581421
