,,RightHand1:Wrist1,,,RightHand1:Wrist2,,,RightHand1:Wrist3,,,RightHand1:Thumb1,,,RightHand1:Thumb2,,,RightHand1:Thumb3,,,RightHand1:IndexFinger1,,,RightHand1:IndexFinger2,,,RightHand1:IndexFinger3,,,LeftHand1:IndexFinger1,,,LeftHand1:IndexFinger2,,,LeftHand1:IndexFinger3,,,LeftHand1:Thumb1,,,LeftHand1:Thumb2,,,LeftHand1:Thumb3,,,LeftHand1:Wrist1,,,LeftHand1:Wrist2,,,LeftHand1:Wrist3,,,LeftHand1:Wrist4,,,Realsense:Camera1,,,Realsense:Camera2,,,Realsense:Camera3,,,Cup:Corner1,,,Cup:Corner2,,,Cup:Corner3,,,Cup:Corner4,,,Cup:Corner5,,,Cup:Corner6,,,Cup:Corner7,,,Cup:Corner8,,,Coffee:Corner1,,,Coffee:Corner2,,,Coffee:Corner3,,,Coffee:Corner4,,,Coffee:Corner5,,,Coffee:Corner6,,,Coffee:Corner7,,,Coffee:Corner8,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1201,0,600.928589,373.070831,810.262756,665.681458,407.984406,787.736267,674.021179,356.972656,802.733948,603.764893,316.016357,800.308594,573.087830,296.102203,795.539856,540.924683,286.713226,803.669128,531.284607,355.376953,817.943237,503.025879,356.735565,816.644043,472.494263,353.852753,812.087524,6.554210,299.046570,757.306152,36.774876,301.141174,751.839294,59.215000,303.580109,747.870239,-64.535004,248.263412,754.461914,-35.340347,237.045258,750.213989,-3.214593,229.869354,745.510437,-39.203369,306.937805,767.200989,-54.697544,336.590302,761.710754,-84.396278,307.153137,772.779907,-140.417648,278.220245,793.525696,187.220963,979.991638,1494.017212,239.191406,974.135376,1516.268433,290.313660,986.235840,1498.544434,473.909729,-506.164307,834.466309,427.282837,-512.834534,833.301453,418.509705,-448.311920,833.754272,480.488037,-452.751434,833.821289,420.202942,-515.568481,737.245972,416.910950,-439.250244,738.931030,481.994904,-444.223419,739.868469,480.929504,-512.424744,739.928528,278.419434,-93.248001,847.525818,277.989441,-20.646725,847.507080,197.433304,-24.072668,845.593750,201.238541,-93.825447,844.372925,287.822357,-98.586174,742.451965,285.815491,-16.813131,741.982788,192.720062,-21.508703,738.630859,198.102951,-100.002136,738.706726
1202,0,603.781982,370.868469,808.476257,669.244934,405.480621,786.049805,677.567688,354.663208,801.131714,606.619995,313.943146,798.066162,575.751282,294.466522,793.122620,543.761230,285.548157,801.355530,533.852783,353.396545,815.020691,505.695709,354.920837,813.505066,475.184753,352.113861,808.477356,6.564736,299.041718,757.326721,36.783848,301.158081,751.868469,59.215492,303.584045,747.864380,-64.533813,248.243332,754.460144,-35.335278,237.065689,750.231750,-3.207022,229.874161,745.520386,-39.179642,306.967804,767.245972,-54.699196,336.583496,761.729492,-84.329056,307.152618,772.804138,-140.208023,278.064575,793.625549,187.222977,979.990967,1494.013672,239.190887,974.137268,1516.281860,290.307922,986.252563,1498.566528,479.346405,-506.402374,834.552673,432.751099,-512.907898,833.461853,424.138611,-448.331329,833.863159,486.061554,-453.053650,833.824951,425.596710,-515.631042,737.295349,422.490356,-439.328674,738.927917,487.447174,-444.506989,739.890076,486.362518,-512.690186,739.970154,278.406281,-93.254524,847.538940,278.004456,-20.626684,847.520996,197.427078,-24.068521,845.602722,201.255188,-93.832062,844.376831,287.831604,-98.596573,742.468811,285.813354,-16.818806,741.980957,192.721344,-21.512907,738.630493,198.112808,-99.979980,738.717285
1203,0,606.659119,368.741516,806.839966,673.059387,403.332001,784.967468,681.041260,352.255646,799.512695,609.329712,311.971619,796.203796,578.332275,292.904785,790.974548,546.617310,284.413513,799.296509,536.543518,351.456390,812.104736,508.434845,353.102142,810.385620,477.952972,350.671692,805.221558,6.580584,299.074219,757.352112,36.785671,301.187225,751.888855,59.229061,303.603973,747.882874,-64.527039,248.263443,754.473816,-35.329502,237.085724,750.252747,-3.199314,229.898209,745.524475,-39.175919,306.952972,767.234253,-54.709877,336.594513,761.746216,-84.255333,307.159546,772.824951,-140.031265,277.944855,793.754150,187.210953,979.997070,1494.029907,239.189423,974.134949,1516.286011,290.316864,986.274963,1498.576294,484.562073,-506.656708,834.615356,437.928528,-512.988586,833.544739,429.508820,-448.648743,833.870667,491.491547,-453.336273,833.952942,430.681885,-515.568298,737.313721,427.876007,-439.656952,738.934082,492.892853,-444.659363,740.047119,491.386108,-512.895508,740.022095,278.419434,-93.229050,847.562317,278.004059,-20.633471,847.516968,197.425461,-24.078856,845.597107,201.252548,-93.798325,844.391602,287.818573,-98.575813,742.472046,285.816223,-16.801184,741.994324,192.719666,-21.511412,738.628784,198.098038,-99.966362,738.741760
1204,0,609.610840,366.689484,805.091309,676.656921,401.047577,783.531860,684.477356,349.789368,798.027893,612.157532,310.039764,794.532776,580.874329,291.509491,789.289673,549.418396,283.373871,797.679138,539.278748,349.801788,809.495483,511.277985,351.732330,807.560425,480.813080,349.510345,802.403381,6.570221,299.102509,757.352600,36.787434,301.182526,751.877502,59.229954,303.617157,747.874390,-64.505341,248.273834,754.463318,-35.325504,237.083435,750.263000,-3.178239,229.900604,745.525574,-39.167137,307.263489,767.612488,-54.759007,336.199615,761.272705,-84.179535,307.138306,772.827393,-139.821518,277.813782,793.846191,187.205109,980.004639,1494.032837,239.183105,974.142456,1516.281616,290.317963,986.276672,1498.575073,489.559204,-507.021179,834.662048,442.845825,-513.346191,833.797974,434.664276,-448.906616,833.893494,496.528229,-453.701202,834.062439,435.855286,-515.919495,737.445679,432.942078,-439.586060,739.153992,498.061371,-445.216370,739.952637,496.525543,-513.359680,740.090942,278.417938,-93.216728,847.559143,277.992035,-20.619207,847.519043,197.433731,-24.074741,845.585266,201.237442,-93.809433,844.401367,287.820465,-98.556610,742.474243,285.818878,-16.790749,741.991333,192.730133,-21.502008,738.633911,198.104858,-99.977646,738.731140
1205,0,612.679138,364.914368,803.499573,680.157959,398.759003,781.900208,687.744385,347.640717,796.727051,614.955566,308.205536,793.250977,583.543396,289.992218,787.932007,552.114563,282.603546,796.656616,542.212891,348.505493,807.299988,514.190796,350.672882,805.317444,483.757446,348.633087,799.881775,6.611424,299.073792,757.331421,36.801880,301.146271,751.850281,59.244751,303.603973,747.856934,-64.483727,248.267807,754.442261,-35.290413,237.066177,750.229736,-3.169213,229.883514,745.502258,-39.175457,307.067719,767.376038,-54.697105,336.597168,761.776917,-84.094025,307.099243,772.810852,-139.626205,277.606171,793.863403,187.229187,979.987793,1494.016846,239.188370,974.137634,1516.274414,290.308472,986.246948,1498.547241,494.481598,-507.470551,834.659851,447.739410,-513.599976,833.720093,439.557465,-449.195892,834.027527,501.466583,-454.029938,834.106018,440.595703,-516.219360,737.380859,437.524323,-439.048096,739.809509,502.913727,-445.575592,739.965759,501.443817,-513.601929,740.061890,278.418365,-93.227768,847.537354,278.011627,-20.640909,847.497314,197.445007,-24.091774,845.588745,201.276001,-93.826569,844.359680,287.839417,-98.624268,742.440674,285.843323,-16.817226,741.974609,192.733597,-21.506496,738.629761,198.115646,-100.010582,738.708801
1206,0,615.840759,363.331482,801.882935,683.621338,396.602661,780.181702,690.889099,345.409821,795.240784,617.938782,306.696716,792.294617,586.240906,288.694611,787.288879,554.649902,281.705841,796.076111,545.224976,347.342957,805.604126,517.247498,349.636108,803.324829,486.888855,348.060089,798.001160,6.609493,299.090942,757.348938,36.812008,301.162537,751.860046,59.247013,303.588867,747.856323,-64.469696,248.275833,754.428223,-35.288826,237.069458,750.232666,-3.153499,229.883179,745.498840,-39.155174,307.054688,767.386169,-54.694126,336.583313,761.772583,-84.015198,307.083466,772.813171,-139.439911,277.492126,793.952942,187.219818,979.995911,1494.010986,239.182220,974.136902,1516.285034,290.309387,986.251648,1498.561157,499.137573,-507.757904,834.721130,452.489532,-513.766479,833.765686,444.253967,-449.377197,834.104370,506.206207,-454.369232,834.038269,445.243561,-516.438660,737.392334,442.481354,-440.235931,739.305786,507.549103,-445.824982,740.043640,505.977020,-513.868408,740.026733,278.415131,-93.241211,847.532104,278.004425,-20.632904,847.507446,197.446548,-24.095030,845.583496,201.289368,-93.822891,844.345337,287.849091,-98.603676,742.454468,285.840637,-16.812740,741.987061,192.726486,-21.514200,738.618713,198.119797,-99.990257,738.718018
1207,0,619.119629,361.791321,800.255676,687.112183,394.222046,778.199585,694.058228,343.180695,793.705139,620.792114,304.920166,791.330627,588.900452,287.425873,786.843445,557.114685,281.101624,795.838745,548.340942,346.230865,804.068726,520.444092,348.883514,801.963928,489.991211,347.393555,796.556213,6.617818,299.133575,757.375854,36.826538,301.212769,751.891052,59.258381,303.632507,747.870300,-64.473427,248.305710,754.438354,-35.279510,237.121201,750.258667,-3.146774,229.919556,745.526245,-39.139210,307.256653,767.600830,-54.644421,336.405029,761.525635,-83.949928,307.103119,772.851990,-139.246384,277.386047,794.089722,187.193954,980.026428,1494.035156,239.183777,974.134827,1516.283325,290.315247,986.268005,1498.568848,503.650116,-507.900787,834.762085,457.097809,-514.050293,833.822388,448.752655,-449.743378,834.130188,510.645508,-454.661163,834.050293,449.781433,-516.784485,737.502502,446.897400,-440.534058,739.268250,511.951263,-445.940033,740.160889,510.490356,-514.068787,740.066711,278.428741,-93.225006,847.547913,278.010895,-20.617382,847.515015,197.447449,-24.074265,845.587219,201.243454,-93.800713,844.400757,287.850983,-98.575661,742.478394,285.842010,-16.785936,741.999878,192.734604,-21.509295,738.611694,198.117889,-99.964951,738.729370
1208,0,622.345093,360.402740,798.876587,690.402039,392.364227,776.942566,697.018494,341.017029,792.438049,623.680908,303.355164,790.582947,591.342834,286.161102,786.425232,559.299438,280.502625,795.433105,551.492371,345.404846,803.017517,523.584473,348.013275,800.757690,493.036591,346.724640,795.420349,6.629920,299.136932,757.375732,36.838600,301.217712,751.901550,59.260139,303.629486,747.861816,-64.447998,248.310455,754.440796,-35.251373,237.108856,750.261414,-3.118273,229.922684,745.525757,-39.127483,307.265259,767.623962,-54.725899,336.334442,761.474976,-83.897316,307.106934,772.859741,-139.045227,277.246429,794.206665,187.226044,979.990662,1494.034424,239.181549,974.134644,1516.284058,290.312683,986.265442,1498.566162,508.059021,-508.172943,834.818848,461.424042,-514.456482,833.850586,453.006897,-450.107819,834.146301,514.924011,-454.991974,834.060913,454.184082,-517.172852,737.608887,451.243011,-440.905548,739.266724,516.291077,-446.238831,740.181274,514.912537,-514.625916,740.257996,278.428162,-93.233452,847.542908,278.015411,-20.625568,847.508179,197.453888,-24.078190,845.592285,201.236160,-93.811363,844.408386,287.835144,-98.578575,742.468079,285.845795,-16.796883,741.994202,192.735992,-21.502634,738.616699,198.126175,-99.998703,738.718079
1209,0,625.520752,358.883881,797.443909,693.747864,390.100555,775.213257,699.904907,339.157471,791.567017,626.377747,301.848450,789.746460,593.840637,285.071655,785.943665,561.332520,280.019836,794.863281,554.414917,344.519409,801.893677,526.577209,347.350494,799.657471,496.136566,346.131378,794.254700,6.646070,299.144135,757.372559,36.850914,301.209045,751.882751,59.277534,303.632263,747.862244,-64.427261,248.317368,754.428223,-35.227173,237.104431,750.250488,-3.104031,229.921295,745.512024,-39.110264,307.266602,767.613892,-54.721233,336.349701,761.493225,-83.812637,307.083618,772.849365,-138.837570,277.055023,794.280640,187.239975,979.971619,1494.010254,239.182541,974.133728,1516.288208,290.309448,986.258423,1498.563599,512.331238,-508.473572,834.800415,465.663788,-514.778748,833.856567,457.155243,-450.544800,834.157227,519.050537,-455.185242,834.212280,458.403717,-517.496643,737.534485,455.401276,-441.416718,739.378601,520.423828,-446.508026,740.253357,519.130676,-514.934509,740.314697,278.426056,-93.239037,847.527649,278.012512,-20.644812,847.497620,197.451965,-24.098969,845.580994,201.265701,-93.812614,844.369995,287.846558,-98.607811,742.455872,285.852417,-16.813162,741.977722,192.749481,-21.506317,738.627808,198.141479,-99.990662,738.722473
1210,0,628.385315,357.525909,796.097107,696.903503,387.961670,773.821960,702.447388,337.133240,790.733521,628.908997,300.515320,789.086975,596.048462,283.964722,785.380798,563.319580,279.470673,794.135315,557.242249,343.659302,800.575256,529.320923,346.501068,798.137939,498.884644,345.447174,792.763916,6.666146,299.176514,757.390625,36.860722,301.218384,751.878906,59.291428,303.625336,747.843506,-64.405106,248.323029,754.417969,-35.219013,237.149673,750.272888,-3.074199,229.941162,745.532593,-39.097965,307.278320,767.633667,-54.694450,336.300476,761.448120,-83.739571,307.053436,772.840454,-138.659103,276.895203,794.362183,187.218826,980.001160,1494.022217,239.176880,974.135986,1516.282959,290.312012,986.266296,1498.577515,516.376831,-508.779480,834.863037,469.719604,-515.177795,833.848145,461.124695,-450.882324,834.237061,523.057312,-455.376831,834.341492,462.509827,-517.735291,737.459412,459.054932,-440.747223,740.154785,524.456055,-446.726044,740.348267,523.217102,-515.051025,740.267456,278.435516,-93.249084,847.543823,278.006500,-20.639229,847.499146,197.455261,-24.084295,845.601074,201.284790,-93.813759,844.350769,287.859253,-98.616432,742.458313,285.844543,-16.807806,741.987244,192.740326,-21.509394,738.627075,198.224487,-99.953316,738.913269
1211,0,631.092773,356.239471,794.813904,699.807495,386.041168,772.850891,704.874512,335.156311,790.000549,631.207214,299.154236,788.436401,598.138489,282.897308,784.745728,565.084229,278.971710,793.257019,559.773193,342.729492,799.088013,531.911926,345.905579,796.592346,501.449463,344.893829,790.988525,6.660473,299.200409,757.398743,36.861759,301.260620,751.908447,59.303524,303.640747,747.869995,-64.397354,248.339783,754.420593,-35.194733,237.157135,750.283447,-3.065200,229.945786,745.527161,-39.063694,307.081299,767.364197,-54.690125,336.603394,761.820312,-83.676155,307.066559,772.854187,-138.479630,276.760223,794.484009,187.221222,979.993408,1494.030518,239.186340,974.137024,1516.287109,290.311432,986.273560,1498.579956,520.250000,-509.042572,834.891418,473.723358,-515.620300,833.947510,464.916809,-451.195618,834.292480,526.849792,-455.576538,834.336304,466.345764,-518.035706,737.460022,462.760376,-441.052643,740.094666,528.214661,-446.900726,740.309814,527.146545,-515.350220,740.367310,278.435211,-93.221352,847.553345,278.032318,-20.637875,847.507568,197.449265,-24.084564,845.586792,201.264084,-93.787270,844.379883,287.848938,-98.594589,742.465942,285.846832,-16.807638,741.982666,192.738449,-21.506609,738.617188,198.314865,-99.915199,739.130676
1212,0,633.575928,354.888580,793.826477,702.590332,384.118561,772.145386,707.204895,333.287567,789.615784,633.414246,297.694122,787.685059,600.096375,281.840790,783.956787,566.924622,278.599091,792.408081,562.031677,341.919342,797.570740,534.299133,345.173920,794.796326,503.888672,344.553619,789.145386,6.675408,299.198547,757.396729,36.888214,301.278137,751.900452,59.309711,303.648468,747.865112,-64.378983,248.369812,754.428833,-35.187958,237.149170,750.276123,-3.059139,229.950012,745.528870,-39.090965,307.277069,767.634705,-54.621059,336.422180,761.574219,-83.618591,307.047852,772.853027,-138.297714,276.576538,794.530090,187.213058,979.990967,1494.039673,239.179428,974.146973,1516.287231,290.309540,986.272644,1498.577026,523.860107,-509.308289,834.946411,477.506683,-516.228516,833.997864,468.433685,-451.463684,834.324341,530.386292,-455.799622,834.347839,470.017120,-518.267151,737.425781,466.753265,-442.483398,739.337646,531.794250,-447.326050,740.226990,530.785645,-515.543701,740.364868,278.443634,-93.211586,847.538818,278.021912,-20.614681,847.510681,197.461487,-24.080915,845.581970,201.245300,-93.815109,844.390869,287.847656,-98.577446,742.440735,285.848206,-16.797062,741.981567,192.736404,-21.504036,738.616638,198.266785,-99.733566,739.357727
1213,0,635.763123,353.402374,793.068115,705.215210,382.225220,771.935547,709.470947,331.422272,789.447021,635.366150,296.290253,786.926758,601.918335,280.907715,783.249146,568.663635,277.915375,791.268433,564.197571,340.943756,795.984680,536.422546,344.393036,793.090210,506.138611,343.961273,787.074036,6.699481,299.221039,757.421692,36.902802,301.267517,751.901245,59.325745,303.634644,747.845459,-64.367516,248.349213,754.411560,-35.162571,237.144440,750.283447,-3.040468,229.944321,745.507446,-39.072544,307.287659,767.647949,-54.714302,336.377594,761.552734,-83.564934,307.039459,772.857666,-138.153976,276.467590,794.598267,187.214005,979.994446,1494.022217,239.179291,974.137085,1516.285400,290.312073,986.262878,1498.572876,527.272888,-509.525787,835.004333,480.747986,-515.994629,833.968506,471.821289,-451.725647,834.327209,533.772888,-456.034851,834.319519,473.454712,-518.638672,737.481873,469.730621,-441.583954,740.227966,535.125793,-447.594666,740.304871,534.225464,-515.765747,740.372375,278.437012,-93.233200,847.527283,278.031067,-20.641386,847.482422,197.471664,-24.064747,845.601257,201.277664,-93.821785,844.359314,287.868164,-98.598900,742.442322,285.855591,-16.812841,741.968445,192.755524,-21.510118,738.616028,198.107880,-99.444298,739.541748
1214,0,637.823853,351.903015,792.427979,707.747681,380.490326,772.024536,711.481812,329.578247,789.454102,637.218445,294.980072,786.312134,603.736023,279.803436,782.322144,570.332458,277.094330,790.183350,566.163330,339.833282,794.647339,538.562378,343.534576,791.485229,508.258179,343.395844,785.338745,6.717751,299.223755,757.419678,36.926872,301.279327,751.910828,59.347672,303.642700,747.844543,-64.344521,248.369232,754.437317,-35.155586,237.192917,750.286255,-3.032677,229.952942,745.521912,-39.045006,307.130676,767.456116,-54.676369,336.634430,761.867554,-83.504433,307.043762,772.871216,-137.990692,276.326141,794.631042,187.229828,979.992554,1494.015503,239.184387,974.134949,1516.280273,290.305695,986.232788,1498.552612,530.408691,-509.761200,835.030518,483.863525,-516.247009,834.007629,474.925232,-451.955444,834.354553,536.920471,-456.300446,834.380249,476.717133,-518.791321,737.476196,473.299927,-443.001221,739.381226,538.289551,-447.802643,740.443359,537.482056,-515.962585,740.371826,278.450592,-93.236359,847.542725,278.030823,-20.631779,847.491150,197.472610,-24.070555,845.593689,201.293076,-93.814964,844.352844,287.858948,-98.572784,742.460693,285.850861,-16.797798,741.987122,192.758591,-21.489691,738.640320,198.456696,-100.177353,738.943970
1215,0,639.785706,350.417084,792.014160,710.055664,378.821289,772.270020,713.428101,327.839630,789.472900,639.020081,293.705627,785.744995,605.398987,278.622467,781.476562,572.067139,276.092499,789.023193,568.026428,338.739868,793.678162,540.447510,342.638184,790.296143,510.211304,342.613739,783.893982,6.726786,299.241486,757.429993,36.927753,301.297913,751.940063,59.353943,303.654297,747.851685,-64.320023,248.383621,754.457397,-35.154060,237.178497,750.324829,-3.021523,229.953110,745.517029,-39.023167,307.123901,767.443542,-54.671341,336.656952,761.879089,-83.463249,307.043884,772.887207,-137.827850,276.158020,794.656006,187.214966,980.007263,1494.038940,239.182816,974.141113,1516.290283,290.307312,986.232422,1498.550537,533.391052,-509.921387,835.073730,486.890137,-516.525696,834.051758,477.956299,-452.225006,834.357727,539.920410,-456.579468,834.395691,479.634247,-518.911987,737.452759,476.225311,-443.081970,739.450623,541.270630,-447.916962,740.425781,540.348389,-516.046265,740.358154,278.457306,-93.205727,847.549866,278.030243,-20.617849,847.509521,197.465271,-24.062840,845.591675,201.274551,-93.805359,844.389587,287.854065,-98.576096,742.458313,285.853333,-16.784266,741.991394,192.784531,-21.442499,738.704590,198.453339,-100.182419,738.960327
